Price,Area
3050000,1440
8200000,605
8000000,1280
2900000,565
6200000,1055
8800000,565
20000000,1055
8200000,1005
8400000,570
8000000,880
8000000,990
9300000,750
6500000,1005
9500000,1055
5700000,1020
22000000,1020
13000000,1075
7000000,1240
32500000,1050
17000000,590
3500000,1350
2150000,1001
4000000,1245
23000000,1052
23000000,776
3650000,1200
2500000,465
6500000,1050
2950000,1000
7500000,1000
4600000,725
4800000,600
7000000,695
42500000,420
8500000,800
40000000,700
12500000,350
5300000,350
3750000,1325
3700000,1260
3675000,1500
28000000,1250
31700000,660
4300000,645
39000000,620
7800000,610
12800000,1003
27300000,1166
55000000,375
42000000,1509
55000000,985
40000000,1000
55000000,1144
30000000,1296
25500000,1250
25500000,1296
42000000,850
18500000,1296
11000000,850
107600000,850
11000000,850
107600000,1800
79900000,1200
6542000,1096
65500000,2604
14500000,1096
4475000,2604
60500000,1835
32000000,1150
12500000,1543
22000000,1660
13000000,700
14500000,1403
32500000,1113
25500000,900
21400000,742
11500000,426
21800000,451
47900000,1124
10300000,878
17000000,678
12500000,1240
15100000,716
22500000,1043
7600000,1252
26000000,1050
31200000,1240
7000000,1238
4900000,1650
30000000,880
3100000,1050
7100000,838
10800000,1520
8800000,1055
8200000,2065
9000000,375
30000000,1200
4396000,1280
15200000,1005
11500000,950
8800000,1227
4500000,1550
22000000,774
13799999,1697
13799999,1100
4200000,1185
9000000,518
8200000,1100
14500000,1257
12500000,870
11500000,635
4600000,600
16900000,1150
49000000,1309
36100000,1068
7000000,1820
37500000,700
17900000,850
36800000,1177
8500000,823
2700000,947
12700000,1240
14500000,1400
4000000,825
4000000,1300
12000000,315
12000000,1065
11000000,1309
13200000,740
8000000,740
9000000,975
29000000,975
37400000,1100
37400000,925
19800000,850
17500000,950
21000000,1800
13500000,940
16500000,940
22500000,926
16500000,1000
22500000,1050
12500000,1000
12500000,1550
14500000,1350
4278000,1550
2948000,1350
3847000,1000
4163000,1000
2804000,865
3133000,514
3100000,353
15900000,487
15600000,527
14800000,342
15100000,383
20299999,450
15200000,627
16500000,613
8500000,581
15000000,593
18000000,799
5200000,598
5200000,649
18000000,525
20000000,700
14200000,1350
14600000,675
14600000,675
14400000,1351
7000000,1440
7000000,1055
8500000,1084
8500000,1084
12900000,1030
18000000,560
23400000,560
23400000,650
8100000,650
3365999,1066
9200000,1350
9200000,1150
17800000,1150
13000000,1137
16000000,990
13700000,1137
13700000,750
13700000,1350
9500000,990
18800000,1200
18800000,990
18900000,990
18800000,990
10000000,600
10000000,1450
8800000,1450
10000000,1404
10000000,1350
12200000,800
11500000,800
4500000,750
4500000,750
13000000,750
8800000,880
8800000,1050
10000000,735
4700000,725
12100000,900
13000000,980
18200000,980
4100000,750
22000000,375
5800000,890
5800000,1350
4400000,1500
8000000,585
16000000,550
20000000,868
25500000,868
33500000,676
13000000,972
13500000,1944
25000000,888
7500000,1151
13300000,1501
49000000,550
47900000,650
36100000,1000
60500000,450
37400000,910
107600000,1177
65500000,1043
36800000,823
79900000,1404
12300000,940
5750000,2605
5750000,1543
21700000,825
27799999,1836
22000000,1700
8200000,975
8800000,975
8400000,954
8400000,1274
9200000,985
17800000,650
13000000,650
16000000,650
13700000,650
13700000,750
13700000,1350
9500000,990
18800000,1200
18800000,990
18900000,990
9500000,990
5742000,600
8355000,1450
13500000,1450
13000000,1404
13000000,600
5600000,725
8064000,1055
15300000,880
20299999,1050
16200000,1050
16299999,600
120000000,1100
138000000,688
3800000,890
3800000,727
4200000,716
17000000,2150
17000000,2000
25500000,650
26700000,650
27000000,680
27000000,547
28400000,547
28400000,805
28800000,845
29500000,853
29500000,853
36000000,895
40400000,895
40400000,907
6800000,930
7500000,930
9200000,1116
7600000,1261
11000000,1261
13100000,890
13200000,1060
9000000,1160
21700000,960
12500000,1341
8500000,1400
8500000,1525
14500000,650
14500000,1250
12000000,650
12000000,1000
8500000,1000
4700000,1200
5600000,1200
5600000,1026
7000000,1026
10000000,945
12000000,525
7400000,645
11500000,645
16800000,600
26500000,500
2900000,1080
2400000,977
2600000,950
2400000,1150
2400000,1060
2330000,500
2500000,590
2350000,620
2400000,580
2400000,580
2265000,585
2925000,580
2400000,485
2300000,600
2500000,594
2200000,580
2445000,760
2500000,500
2400000,560
2450000,560
2150000,550
2700000,585
2565000,590
2450000,580
2800000,560
2600000,525
2450000,572
2450000,620
2000000,560
2600000,585
2100000,545
2515000,545
2330000,560
2250000,580
2350000,545
2600000,585
2350000,710
2288000,590
2350000,590
2345000,594
2300000,580
2500000,585
2400000,572
2500000,525
2300000,525
2400000,585
2750000,550
2300000,595
2400000,594
2750000,585
2500000,580
2150000,585
2900000,585
2255000,580
2400000,585
2310000,590
2600000,525
2700000,585
2400000,580
2320000,595
2400000,590
2650000,585
4099000,615
2700000,590
2500000,570
2200000,590
2400000,520
2650000,850
2150000,535
2700000,445
2250000,500
2400000,550
2150000,630
2300000,580
2250000,630
2500000,525
2600000,580
2440000,500
2500000,560
2300000,580
2600000,555
2400000,620
2400000,585
2330000,545
2550000,560
2500000,620
2265000,580
2400000,580
2925000,585
2300000,355
2400000,620
2150000,580
2200000,594
2445000,760
2450000,590
2150000,575
2156000,580
2450000,550
2700000,585
2565000,585
2500000,525
2450000,580
2800000,560
2600000,572
2400000,620
2305000,555
2450000,560
2515000,585
13000000,545
13000000,594
31000000,555
14500000,545
22000000,710
14000000,750
14600000,750
9800000,1825
13899999,1100
3400000,1800
9800000,1225
15100000,829
42600000,720
2500000,893
4000000,380
16000000,600
19500000,1050
15000000,2000
15000000,930
4300000,720
8600000,650
10500000,1000
13000000,650
8500000,650
3200000,595
19800000,575
18000000,999
3100000,510
17000000,450
3400000,390
17500000,677
12000000,614
8600000,827
18500000,1020
23000000,407
47500000,1050
3700000,610
2799000,900
2599000,1100
2599000,907
48000000,2085
74500000,550
24500000,334
23400000,334
12800000,334
16399999,2100
21000000,3600
13799999,906
13000000,1150
15500000,687
14000000,808
15800000,1153
22000000,746
13000000,713
8200000,828
39600000,811
26800000,848
11900000,1234
20299999,698
15500000,450
19500000,1753
13000000,1324
16600000,598
16600000,991
28000000,761
18100000,944
12600000,632
7100000,685
21700000,706
33100000,1091
21800000,762
25400000,519
25600000,1059
37800000,651
35100000,928
32100000,642
26500000,735
54200000,788
34600000,1094
34600000,1020
33400000,928
22200000,772
27300000,1613
27900000,1023
36900000,1023
18000000,997
2650000,645
6600000,733
7000000,744
8100000,970
17000000,950
4179999,420
4050000,850
4050000,950
4170000,372
38500000,747
4200000,790
4150000,810
4150000,810
11500000,850
2700000,942
7500000,870
6500000,990
4000000,990
10000000,1240
9499000,400
13000000,950
14000000,650
18000000,310
22500000,1335
6100000,580
15100000,685
12500000,850
16500000,780
15100000,980
12500000,1035
12500000,1238
16500000,1238
14800000,1350
8200000,1238
27000000,1238
11000000,1238
9300000,1350
14000000,1200
19000000,900
13500000,1815
13500000,825
14000000,1050
4600000,580
4400000,1150
2400000,1056
13500000,1056
15500000,1055
23700000,640
5999000,600
4299000,575
5999000,1190
5999000,1150
5990000,1001
5990000,645
4199000,615
3200000,905
19500000,902
16500000,902
18000000,902
16500000,625
11500000,950
9500000,1600
4349000,650
3200000,850
4800000,850
4200000,1450
4500000,1100
2100000,870
4600000,890
4000000,1600
4000000,870
4300000,870
2600000,590
25000000,850
11500000,490
17000000,490
8500000,530
12500000,400
14000000,650
25000000,1750
14000000,1075
18500000,1200
21000000,700
12000000,802
36500000,652
12400000,1350
17900000,650
15000000,1020
17700000,1050
12100000,864
13000000,1950
13000000,650
11500000,1100
15800000,1395
11000000,984
16600000,676
15500000,725
14900000,725
14800000,641
15700000,880
15500000,616
13500000,981
20000000,915
12900000,883
9000000,879
16000000,928
7600000,919
7600000,800
5500000,1012
5500000,766
6190000,535
7800000,1200
58500000,975
7400000,975
40300000,565
13000000,565
35000000,756
6500000,700
13000000,2500
3188000,880
15100000,1750
30000000,1075
30000000,960
11000000,1100
28500000,1150
27500000,797
30000000,957
2300000,3500
2300000,3500
8900000,1545
2000000,3500
2800000,840
7150000,1195
2600000,640
2600000,640
7000000,1017
7200000,525
4250000,555
39000000,1060
18200000,530
2300000,385
11000000,1060
3800000,1060
3800000,640
4000000,1340
3400000,970
3300000,350
3200000,580
3500000,300
4700000,300
4600000,300
4500000,550
4500000,550
12000000,550
12000000,550
4275000,650
4250000,650
4200000,650
17500000,650
12000000,750
18000000,750
18000000,660
17000000,650
25000000,640
91800000,1300
91800000,900
3061000,1000
2116000,1000
2063000,900
2929000,1250
2750000,2600
3900000,2600
3100000,972
8500000,672
22000000,655
13000000,930
5690000,700
8413000,650
4200000,400
5599000,450
5200000,1000
3250000,510
7998999,769
3200000,1137
3150000,555
3300000,950
6000000,950
4699000,600
5299000,1060
10100000,600
7998999,585
3300000,600
3999000,982
4999000,710
4499000,860
4099000,1431
3699000,1080
4200000,607
4500000,688
3800000,768
3250000,810
4100000,565
4100000,650
6300000,650
4999000,810
3250000,650
4500000,600
5500000,650
9200000,650
9700000,964
9700000,750
3500000,600
13000000,1000
4000000,966
7500000,600
7500000,1150
3800000,1150
4800000,687
10800000,880
5600000,679
8750000,1155
4700000,1055
5600000,667
5700000,687
46500000,1026
7200000,540
4800000,792
16000000,500
16000000,560
4500000,540
12000000,1250
2000000,650
7800000,550
7800000,970
7500000,1150
4600000,650
2100000,1375
13899999,590
13000000,1103
16200000,1103
12500000,1155
7800000,685
8900000,582
8300000,1200
22500000,1350
34500000,810
7000000,680
12500000,960
18000000,750
25000000,750
25000000,1655
17000000,2465
10000000,750
3488000,765
20000000,1120
12000000,1750
11500000,1313
3000000,1400
19000000,1234
3100000,660
8192000,925
5401000,525
6798999,575
4801000,450
120000000,1600
6200000,400
3200000,703
15500000,461
37500000,577
21000000,416
55000000,3000
8900000,700
5300000,620
4500000,1515
8800000,1750
9700000,1900
16399999,2000
8200000,1100
39600000,325
26800000,325
11900000,1050
20299999,560
13700000,808
15500000,450
19500000,1753
13000000,1324
16399999,598
8200000,991
39600000,663
26800000,761
11900000,944
20299999,632
13700000,808
15500000,450
19500000,1753
13000000,1324
11500000,598
12100000,991
11000000,663
17700000,761
13000000,944
12100000,632
15800000,641
8995000,676
8978000,616
10600000,984
11500000,725
5950000,676
6320000,880
6220000,630
8000000,629
2057000,720
3722999,789
6320000,769
6220000,365
8000000,349
6320000,534
7020000,605
9370000,1095
6450000,365
9550000,349
8200000,534
7400000,384
9550000,426
8200000,583
9990000,455
9650000,633
14500000,539
17600000,505
14000000,693
12600000,538
10000000,981
15700000,645
12500000,649
3988000,783
3308000,623
3661000,561
2057000,447
3722999,699
11500000,557
6152000,1108
3459000,973
4371000,1077
3574000,605
4584000,1095
3326000,1386
6694000,769
6663000,362
13400000,510
9774000,374
13200000,535
9550000,348
8200000,400
9990000,398
9650000,783
14500000,571
17600000,773
14000000,693
12600000,538
12900000,981
16800000,645
16399999,649
19400000,783
12300000,623
10000000,561
15700000,576
12500000,751
3459000,731
4371000,863
3574000,547
4584000,447
3326000,699
11500000,557
6152000,362
3300000,510
6500000,374
2300000,535
5600000,348
2200000,1386
6800000,769
2200000,637
10000000,550
10000000,400
2200000,600
2200000,620
10500000,605
14600000,585
3000000,1120
33500000,1120
33500000,585
8500000,550
12000000,1140
12000000,850
39900000,830
9300000,912
13799999,2040
12000000,1050
11000000,1150
6500000,1150
25000000,2500
24000000,600
4200000,1000
3400000,1580
5900000,1650
5900000,735
14800000,1850
22500000,660
50000000,455
46000000,580
80000000,950
29700000,950
40000000,1460
17500000,1050
6500000,2300
6500000,2580
65000000,2590
2700000,2015
2600000,1295
9500000,1075
3400000,670
20700000,385
10500000,2200
10500000,610
2500000,610
3100000,575
40000000,610
4200000,1450
3400000,956
3300000,956
3200000,590
4200000,600
3200000,950
11500000,1100
18000000,590
23500000,590
4260000,630
4600000,700
4500000,460
4800000,720
7500000,900
7500000,1035
5350000,695
19500000,670
25000000,690
47500000,670
4200000,650
10200000,650
5099000,610
7298999,1800
6000000,1800
7800000,2050
9800000,544
6320000,786
6450000,384
9500000,538
7600000,349
9600000,534
8500000,786
8200000,384
7700000,426
6100000,583
6500000,455
7900000,633
8300000,1098
12000000,539
9700000,505
12800000,365
21000000,693
13799999,538
13000000,981
15500000,1386
14000000,645
15800000,687
22000000,1153
13000000,746
7700000,713
8600000,828
5500000,811
5500000,848
8500000,1234
12800000,698
13200000,1010
9400000,1177
10000000,700
8400000,700
18000000,950
26000000,750
22500000,1548
92400000,1250
113400000,1180
139500000,952
85000000,610
12000000,1200
12000000,1040
27000000,3080
35000000,3780
70000000,4650
23000000,2100
16000000,550
5950000,550
8000000,1281
22500000,1650
7500000,4250
16200000,1850
16800000,1054
8400000,540
8400000,600
9500000,1281
9200000,528
11500000,1057
12500000,830
10200000,950
7500000,950
14000000,1200
9000000,1150
25800000,1026
13000000,989
13000000,927
23000000,385
23500000,1050
23000000,1145
13000000,890
9500000,1050
9500000,500
2000000,1800
2200000,1850
24000000,1850
9500000,1050
3000000,450
23000000,450
2520000,820
2576000,820
2836000,828
240000000,750
2520000,330
18500000,950
2576000,630
2520000,644
2520000,709
2576000,3000
2576000,630
2520000,980
3064000,644
3188000,630
19000000,630
19000000,644
25000000,644
30000000,630
4800000,766
8500000,797
8000000,980
4400000,980
4500000,1600
23500000,1212
47500000,250
5250000,1300
3900000,1200
19500000,550
4100000,650
9400000,1100
18000000,1650
18000000,679
19000000,724
19000000,1278
26800000,645
19100000,650
19500000,1278
10500000,1278
13500000,721
13799999,721
11500000,1787
16500000,1278
3500000,1435
9800000,1140
14800000,1635
13500000,1635
3500000,1260
9300000,1240
3800000,450
30000000,660
8600000,1660
8200000,1385
9000000,650
5400000,960
10000000,890
4000000,2000
8400000,1150
7300000,1109
4350000,1125
5800000,675
26000000,475
14600000,680
30000000,660
8700000,600
8700000,660
10600000,660
8700000,1250
28500000,850
37700000,1815
11500000,1158
29000000,1158
12500000,644
9000000,595
8800000,1289
8300000,1556
9800000,1550
8300000,1475
8500000,1570
9000000,1155
6500000,1157
18500000,1157
22500000,1165
22500000,1140
5800000,1155
7700000,1225
8000000,650
9500000,1150
10000000,768
3600000,768
79000000,650
4400000,1162
22000000,879
9200000,1200
2200000,650
11000000,500
11000000,3300
8200000,550
2650000,1200
30000000,1165
9100000,820
9100000,550
33000000,1250
33500000,1100
19200000,380
13000000,2000
10500000,600
6500000,600
7500000,1700
17000000,1650
12300000,1150
12000000,800
17500000,575
11500000,380
10000000,435
18000000,1100
17000000,525
16000000,750
9400000,650
9600000,585
9500000,610
8000000,2250
7700000,2250
7500000,2200
8000000,1800
7500000,1500
15000000,1400
8400000,930
8700000,1100
8400000,950
8500000,1150
5500000,1110
8000000,1500
16500000,1010
2650000,1200
5800000,1050
19800000,1110
10500000,580
39000000,1050
5900000,1100
26500000,610
13000000,550
27000000,1200
39500000,590
39000000,1600
38500000,350
38500000,1250
9300000,1220
25000000,1250
4250000,940
10800000,940
10800000,985
2600000,985
2465000,960
7200000,1250
7000000,635
2485000,1180
14500000,1180
14500000,530
4100000,700
2750000,995
2750000,1020
